2023-03-20 06:40:20 [HikariPool-1 housekeeper] WARN  : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1d10h51m34s48ms597µs900ns).
2023-03-20 18:39:29 [restartedMain] INFO  : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@58067cfe, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2db517e1, org.springframework.security.web.context.SecurityContextHolderFilter@20911342, org.springframework.security.web.header.HeaderWriterFilter@23c29034, org.springframework.security.web.authentication.logout.LogoutFilter@65542dfb, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@396db48, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@545e0e07, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@27b7b9f2, org.springframework.security.web.access.ExceptionTranslationFilter@6d5b2a39]
2023-03-20 18:39:34 [restartedMain] INFO  : LiveReload server is running on port 35729
2023-03-20 18:39:35 [restartedMain] INFO  : Eureka HTTP Client uses RestTemplate.
2023-03-20 18:39:35 [restartedMain] WARN  : Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2023-03-20 18:39:35 [restartedMain] INFO  : Setting initial instance status as: STARTING
2023-03-20 18:39:36 [restartedMain] INFO  : Initializing Eureka in region us-east-1
2023-03-20 18:39:36 [restartedMain] INFO  : Resolving eureka endpoints via configuration
2023-03-20 18:39:36 [restartedMain] INFO  : Disable delta property : false
2023-03-20 18:39:36 [restartedMain] INFO  : Single vip registry refresh property : null
2023-03-20 18:39:36 [restartedMain] INFO  : Force full registry fetch : false
2023-03-20 18:39:36 [restartedMain] INFO  : Application is null : false
2023-03-20 18:39:36 [restartedMain] INFO  : Registered Applications size is zero : true
2023-03-20 18:39:36 [restartedMain] INFO  : Application version is -1: true
2023-03-20 18:39:36 [restartedMain] INFO  : Getting all instance registry info from the eureka server
2023-03-20 18:39:36 [restartedMain] INFO  : The response status is 200
2023-03-20 18:39:36 [restartedMain] INFO  : Starting heartbeat executor: renew interval is: 30
2023-03-20 18:39:36 [restartedMain] INFO  : InstanceInfoReplicator onDemand update allowed rate per min is 4
2023-03-20 18:39:36 [restartedMain] INFO  : Discovery Client initialized at timestamp 1679317776941 with initial instances count: 2
2023-03-20 18:39:36 [restartedMain] INFO  : Registering application FARMER-SERVICE with eureka with status UP
2023-03-20 18:39:36 [restartedMain] INFO  : Saw local status change event StatusChangeEvent [timestamp=1679317776957, current=UP, previous=STARTING]
2023-03-20 18:39:36 [DiscoveryClient-InstanceInfoReplicator-0] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001: registering service...
2023-03-20 18:39:36 [restartedMain] INFO  : Starting ProtocolHandler ["http-nio-4001"]
2023-03-20 18:39:37 [restartedMain] INFO  : Tomcat started on port(s): 4001 (http) with context path ''
2023-03-20 18:39:37 [restartedMain] INFO  : Updating port to 4001
2023-03-20 18:39:37 [DiscoveryClient-InstanceInfoReplicator-0] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001 - registration status: 204
2023-03-20 18:39:37 [restartedMain] INFO  : Started FarmerServiceApplication in 17.263 seconds (process running for 18.017)
2023-03-20 18:39:38 [http-nio-4001-exec-1] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-03-20 18:39:38 [http-nio-4001-exec-1] INFO  : Initializing Servlet 'dispatcherServlet'
2023-03-20 18:39:38 [http-nio-4001-exec-1] INFO  : Completed initialization in 1 ms
2023-03-20 18:39:39 [http-nio-4001-exec-5] WARN  : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.ust.kishon.Controller.ProductController
2023-03-20 18:39:39 [http-nio-4001-exec-5] WARN  : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.ust.kishon.Controller.FarmerController
2023-03-20 18:39:39 [http-nio-4001-exec-5] INFO  : Init duration for springdoc-openapi is: 879 ms
2023-03-20 18:43:02 [http-nio-4001-exec-8] INFO  : Inside the FarmerService and getfarmerById Method
2023-03-20 18:43:02 [http-nio-4001-exec-8] WARN  : Resolved [com.ust.kishon.Exception.FarmerNotFoundException: Farmer not found with Id : 1]
2023-03-20 18:43:19 [http-nio-4001-exec-5] INFO  : Inside the FarmerService and getfarmerById Method
2023-03-20 18:44:36 [AsyncResolver-bootstrap-executor-0] INFO  : Resolving eureka endpoints via configuration
2023-03-20 18:46:53 [SpringApplicationShutdownHook] INFO  : Unregistering application FARMER-SERVICE with eureka with status DOWN
2023-03-20 18:46:53 [SpringApplicationShutdownHook] INFO  : Saw local status change event StatusChangeEvent [timestamp=1679318213851, current=DOWN, previous=UP]
2023-03-20 18:46:53 [DiscoveryClient-InstanceInfoReplicator-0] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001: registering service...
2023-03-20 18:46:53 [DiscoveryClient-InstanceInfoReplicator-0] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001 - registration status: 204
2023-03-20 18:46:53 [SpringApplicationShutdownHook] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2023-03-20 18:46:53 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown initiated...
2023-03-20 18:46:53 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown completed.
2023-03-20 18:46:53 [SpringApplicationShutdownHook] INFO  : Shutting down DiscoveryClient ...
2023-03-20 18:46:56 [SpringApplicationShutdownHook] INFO  : Unregistering ...
2023-03-20 18:46:56 [SpringApplicationShutdownHook] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001 - deregister  status: 200
2023-03-20 18:46:56 [SpringApplicationShutdownHook] INFO  : Completed shut down of DiscoveryClient
2023-03-20 18:47:11 [background-preinit] INFO  : HV000001: Hibernate Validator 8.0.0.Final
2023-03-20 18:47:11 [restartedMain] INFO  : Starting FarmerServiceApplication using Java 17.0.1 with PID 10220 (C:\Java_Workspace\KishanProjRepository\Farmer-Service\target\classes started by 233107 in C:\Java_Workspace\KishanProjRepository\Farmer-Service)
2023-03-20 18:47:11 [restartedMain] INFO  : No active profile set, falling back to 1 default profile: "default"
2023-03-20 18:47:11 [restartedMain] INFO  : Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-03-20 18:47:11 [restartedMain] INFO  : For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-03-20 18:47:13 [restartedMain] INFO  : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-03-20 18:47:13 [restartedMain] INFO  : Finished Spring Data repository scanning in 363 ms. Found 2 JPA repository interfaces.
2023-03-20 18:47:14 [restartedMain] INFO  : BeanFactory id=e8c548ff-03c6-3d0e-b304-4271003107e9
2023-03-20 18:47:16 [restartedMain] INFO  : Tomcat initialized with port(s): 4001 (http)
2023-03-20 18:47:16 [restartedMain] INFO  : Initializing ProtocolHandler ["http-nio-4001"]
2023-03-20 18:47:16 [restartedMain] INFO  : Starting service [Tomcat]
2023-03-20 18:47:16 [restartedMain] INFO  : Starting Servlet engine: [Apache Tomcat/10.1.4]
2023-03-20 18:47:17 [restartedMain] INFO  : Initializing Spring embedded WebApplicationContext
2023-03-20 18:47:17 [restartedMain] INFO  : Root WebApplicationContext: initialization completed in 6004 ms
2023-03-20 18:47:17 [restartedMain] INFO  : HHH000204: Processing PersistenceUnitInfo [name: default]
2023-03-20 18:47:17 [restartedMain] INFO  : HHH000412: Hibernate ORM core version 6.1.6.Final
2023-03-20 18:47:18 [restartedMain] WARN  : HHH90000021: Encountered deprecated setting [javax.persistence.sharedCache.mode], use [jakarta.persistence.sharedCache.mode] instead
2023-03-20 18:47:18 [restartedMain] INFO  : HikariPool-1 - Starting...
2023-03-20 18:47:18 [restartedMain] INFO  : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@35f059cc
2023-03-20 18:47:18 [restartedMain] INFO  : HikariPool-1 - Start completed.
2023-03-20 18:47:18 [restartedMain] INFO  : HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2023-03-20 18:47:18 [restartedMain] WARN  : HHH90000026: MySQL5Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2023-03-20 18:47:19 [restartedMain] INFO  : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-03-20 18:47:19 [restartedMain] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-03-20 18:47:20 [restartedMain] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-03-20 18:47:20 [restartedMain] INFO  : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@27b7b9f2, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@76941632, org.springframework.security.web.context.SecurityContextHolderFilter@396db48, org.springframework.security.web.header.HeaderWriterFilter@348c6267, org.springframework.security.web.authentication.logout.LogoutFilter@2a141386, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7cfd1ccd, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@400690c2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1d1e7592, org.springframework.security.web.access.ExceptionTranslationFilter@23c29034]
2023-03-20 18:47:23 [restartedMain] WARN  : Unable to start LiveReload server
2023-03-20 18:47:23 [restartedMain] INFO  : Eureka HTTP Client uses RestTemplate.
2023-03-20 18:47:23 [restartedMain] WARN  : Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2023-03-20 18:47:23 [restartedMain] INFO  : Setting initial instance status as: STARTING
2023-03-20 18:47:24 [restartedMain] INFO  : Initializing Eureka in region us-east-1
2023-03-20 18:47:24 [restartedMain] INFO  : Resolving eureka endpoints via configuration
2023-03-20 18:47:24 [restartedMain] INFO  : Disable delta property : false
2023-03-20 18:47:24 [restartedMain] INFO  : Single vip registry refresh property : null
2023-03-20 18:47:24 [restartedMain] INFO  : Force full registry fetch : false
2023-03-20 18:47:24 [restartedMain] INFO  : Application is null : false
2023-03-20 18:47:24 [restartedMain] INFO  : Registered Applications size is zero : true
2023-03-20 18:47:24 [restartedMain] INFO  : Application version is -1: true
2023-03-20 18:47:24 [restartedMain] INFO  : Getting all instance registry info from the eureka server
2023-03-20 18:47:24 [restartedMain] INFO  : The response status is 200
2023-03-20 18:47:24 [restartedMain] INFO  : Starting heartbeat executor: renew interval is: 30
2023-03-20 18:47:24 [restartedMain] INFO  : InstanceInfoReplicator onDemand update allowed rate per min is 4
2023-03-20 18:47:24 [restartedMain] INFO  : Discovery Client initialized at timestamp 1679318244649 with initial instances count: 1
2023-03-20 18:47:24 [restartedMain] INFO  : Registering application FARMER-SERVICE with eureka with status UP
2023-03-20 18:47:24 [restartedMain] INFO  : Saw local status change event StatusChangeEvent [timestamp=1679318244660, current=UP, previous=STARTING]
2023-03-20 18:47:24 [DiscoveryClient-InstanceInfoReplicator-0] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001: registering service...
2023-03-20 18:47:24 [restartedMain] INFO  : Starting ProtocolHandler ["http-nio-4001"]
2023-03-20 18:47:24 [restartedMain] INFO  : Tomcat started on port(s): 4001 (http) with context path ''
2023-03-20 18:47:24 [restartedMain] INFO  : Updating port to 4001
2023-03-20 18:47:24 [DiscoveryClient-InstanceInfoReplicator-0] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001 - registration status: 204
2023-03-20 18:47:25 [restartedMain] INFO  : Started FarmerServiceApplication in 14.971 seconds (process running for 15.951)
2023-03-20 18:47:37 [http-nio-4001-exec-1] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-03-20 18:47:37 [http-nio-4001-exec-1] INFO  : Initializing Servlet 'dispatcherServlet'
2023-03-20 18:47:37 [http-nio-4001-exec-1] INFO  : Completed initialization in 3 ms
2023-03-20 18:47:37 [http-nio-4001-exec-9] WARN  : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.ust.kishon.Controller.ProductController
2023-03-20 18:47:38 [http-nio-4001-exec-9] WARN  : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.ust.kishon.Controller.FarmerController
2023-03-20 18:47:38 [http-nio-4001-exec-9] INFO  : Init duration for springdoc-openapi is: 408 ms
2023-03-20 18:49:11 [SpringApplicationShutdownHook] INFO  : Unregistering application FARMER-SERVICE with eureka with status DOWN
2023-03-20 18:49:11 [SpringApplicationShutdownHook] INFO  : Saw local status change event StatusChangeEvent [timestamp=1679318351554, current=DOWN, previous=UP]
2023-03-20 18:49:11 [DiscoveryClient-InstanceInfoReplicator-0] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001: registering service...
2023-03-20 18:49:11 [DiscoveryClient-InstanceInfoReplicator-0] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001 - registration status: 204
2023-03-20 18:49:11 [SpringApplicationShutdownHook] INFO  : Closing JPA EntityManagerFactory for persistence unit 'default'
2023-03-20 18:49:11 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown initiated...
2023-03-20 18:49:11 [SpringApplicationShutdownHook] INFO  : HikariPool-1 - Shutdown completed.
2023-03-20 18:49:11 [SpringApplicationShutdownHook] INFO  : Shutting down DiscoveryClient ...
2023-03-20 18:49:14 [SpringApplicationShutdownHook] INFO  : Unregistering ...
2023-03-20 18:49:14 [SpringApplicationShutdownHook] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001 - deregister  status: 200
2023-03-20 18:49:14 [SpringApplicationShutdownHook] INFO  : Completed shut down of DiscoveryClient
2023-03-20 18:49:26 [background-preinit] INFO  : HV000001: Hibernate Validator 8.0.0.Final
2023-03-20 18:49:26 [restartedMain] INFO  : Starting FarmerServiceApplication using Java 17.0.1 with PID 4204 (C:\Java_Workspace\KishanProjRepository\Farmer-Service\target\classes started by 233107 in C:\Java_Workspace\KishanProjRepository\Farmer-Service)
2023-03-20 18:49:26 [restartedMain] INFO  : No active profile set, falling back to 1 default profile: "default"
2023-03-20 18:49:26 [restartedMain] INFO  : Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-03-20 18:49:26 [restartedMain] INFO  : For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-03-20 18:49:27 [restartedMain] INFO  : Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-03-20 18:49:28 [restartedMain] INFO  : Finished Spring Data repository scanning in 169 ms. Found 2 JPA repository interfaces.
2023-03-20 18:49:28 [restartedMain] INFO  : BeanFactory id=e8c548ff-03c6-3d0e-b304-4271003107e9
2023-03-20 18:49:29 [restartedMain] INFO  : Tomcat initialized with port(s): 4001 (http)
2023-03-20 18:49:29 [restartedMain] INFO  : Initializing ProtocolHandler ["http-nio-4001"]
2023-03-20 18:49:29 [restartedMain] INFO  : Starting service [Tomcat]
2023-03-20 18:49:29 [restartedMain] INFO  : Starting Servlet engine: [Apache Tomcat/10.1.4]
2023-03-20 18:49:29 [restartedMain] INFO  : Initializing Spring embedded WebApplicationContext
2023-03-20 18:49:29 [restartedMain] INFO  : Root WebApplicationContext: initialization completed in 3381 ms
2023-03-20 18:49:30 [restartedMain] INFO  : HHH000204: Processing PersistenceUnitInfo [name: default]
2023-03-20 18:49:30 [restartedMain] INFO  : HHH000412: Hibernate ORM core version 6.1.6.Final
2023-03-20 18:49:30 [restartedMain] WARN  : HHH90000021: Encountered deprecated setting [javax.persistence.sharedCache.mode], use [jakarta.persistence.sharedCache.mode] instead
2023-03-20 18:49:30 [restartedMain] INFO  : HikariPool-1 - Starting...
2023-03-20 18:49:31 [restartedMain] INFO  : HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@21ff8742
2023-03-20 18:49:31 [restartedMain] INFO  : HikariPool-1 - Start completed.
2023-03-20 18:49:31 [restartedMain] INFO  : HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2023-03-20 18:49:31 [restartedMain] WARN  : HHH90000026: MySQL5Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2023-03-20 18:49:32 [restartedMain] INFO  : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-03-20 18:49:32 [restartedMain] INFO  : Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-03-20 18:49:34 [restartedMain] WARN  : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-03-20 18:49:34 [restartedMain] INFO  : Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@29c04c84, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3220b3ab, org.springframework.security.web.context.SecurityContextHolderFilter@318e24e5, org.springframework.security.web.header.HeaderWriterFilter@757f5f11, org.springframework.security.web.authentication.logout.LogoutFilter@189163cf, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@45c4ed7c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@51ca8330, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@62e7c0f1, org.springframework.security.web.access.ExceptionTranslationFilter@7cfd1ccd]
2023-03-20 18:49:39 [restartedMain] WARN  : Unable to start LiveReload server
2023-03-20 18:49:40 [restartedMain] INFO  : Eureka HTTP Client uses RestTemplate.
2023-03-20 18:49:41 [restartedMain] WARN  : Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2023-03-20 18:49:41 [restartedMain] INFO  : Setting initial instance status as: STARTING
2023-03-20 18:49:41 [restartedMain] INFO  : Initializing Eureka in region us-east-1
2023-03-20 18:49:41 [restartedMain] INFO  : Resolving eureka endpoints via configuration
2023-03-20 18:49:41 [restartedMain] INFO  : Disable delta property : false
2023-03-20 18:49:41 [restartedMain] INFO  : Single vip registry refresh property : null
2023-03-20 18:49:41 [restartedMain] INFO  : Force full registry fetch : false
2023-03-20 18:49:41 [restartedMain] INFO  : Application is null : false
2023-03-20 18:49:41 [restartedMain] INFO  : Registered Applications size is zero : true
2023-03-20 18:49:41 [restartedMain] INFO  : Application version is -1: true
2023-03-20 18:49:41 [restartedMain] INFO  : Getting all instance registry info from the eureka server
2023-03-20 18:49:42 [restartedMain] INFO  : The response status is 200
2023-03-20 18:49:42 [restartedMain] INFO  : Starting heartbeat executor: renew interval is: 30
2023-03-20 18:49:42 [restartedMain] INFO  : InstanceInfoReplicator onDemand update allowed rate per min is 4
2023-03-20 18:49:43 [restartedMain] INFO  : Discovery Client initialized at timestamp 1679318383001 with initial instances count: 2
2023-03-20 18:49:43 [restartedMain] INFO  : Registering application FARMER-SERVICE with eureka with status UP
2023-03-20 18:49:43 [restartedMain] INFO  : Saw local status change event StatusChangeEvent [timestamp=1679318383022, current=UP, previous=STARTING]
2023-03-20 18:49:43 [DiscoveryClient-InstanceInfoReplicator-0] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001: registering service...
2023-03-20 18:49:43 [restartedMain] INFO  : Starting ProtocolHandler ["http-nio-4001"]
2023-03-20 18:49:43 [restartedMain] INFO  : Tomcat started on port(s): 4001 (http) with context path ''
2023-03-20 18:49:43 [restartedMain] INFO  : Updating port to 4001
2023-03-20 18:49:43 [DiscoveryClient-InstanceInfoReplicator-0] INFO  : DiscoveryClient_FARMER-SERVICE/C877LMAA:FARMER-SERVICE:4001 - registration status: 204
2023-03-20 18:49:43 [restartedMain] INFO  : Started FarmerServiceApplication in 18.579 seconds (process running for 19.39)
2023-03-20 18:54:42 [AsyncResolver-bootstrap-executor-0] INFO  : Resolving eureka endpoints via configuration
2023-03-20 18:55:08 [http-nio-4001-exec-1] INFO  : Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-03-20 18:55:08 [http-nio-4001-exec-1] INFO  : Initializing Servlet 'dispatcherServlet'
2023-03-20 18:55:08 [http-nio-4001-exec-1] INFO  : Completed initialization in 4 ms
2023-03-20 18:57:11 [http-nio-4001-exec-2] WARN  : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.ust.kishon.Controller.ProductController
2023-03-20 18:57:11 [http-nio-4001-exec-2] WARN  : Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.ust.kishon.Controller.FarmerController
2023-03-20 18:57:11 [http-nio-4001-exec-2] INFO  : Init duration for springdoc-openapi is: 916 ms
2023-03-20 18:57:26 [http-nio-4001-exec-3] INFO  : Inside the FarmerService and getProductDetailUsingFarmer Method
2023-03-20 18:58:48 [SpringApplicationShutdownHook] INFO  : Unregistering application FARMER-SERVICE with eureka with status DOWN
